Time;NCLK12;CKE;CKQ;ADDR;RWb;CRAMCS;DTAC2;AS
0,00015105;1;0;0;hA025;1;1;1;1
0,00015106;1;0;0;hA025;1;1;1;1
0,00015107;0;0;0;hA025;1;1;1;1
0,00015108;0;0;0;hA025;1;1;1;1
0,00015109;0;0;0;hA025;1;1;1;1
0,0001511;0;0;0;hA024;1;1;1;1
0,00015111;0;0;1;hA026;1;1;1;1
0,00015112;1;0;1;hA026;1;1;1;1
0,00015113;1;0;1;hA026;1;1;1;1
0,00015114;1;0;1;hA026;1;1;1;1
0,00015115;0;0;1;hA026;1;1;1;0
0,00015116;0;0;1;hA026;1;1;1;0
0,00015117;0;0;1;hA026;1;1;1;0
0,00015118;0;0;1;hA026;1;1;1;0
0,00015119;0;1;1;hA026;1;1;1;0
0,0001512;1;1;1;hA026;1;1;1;0
0,00015121;1;1;1;hA026;1;1;1;0
0,00015122;1;1;1;hA026;1;1;1;0
0,00015123;1;1;1;hA026;1;1;1;0
0,00015124;0;1;1;hA026;1;1;1;0
0,00015125;0;1;1;hA026;1;1;1;0
0,00015126;0;1;1;hA026;1;1;1;0
0,00015127;0;1;0;hA026;1;1;1;0
0,00015128;1;1;0;hA026;1;1;1;0
0,00015129;1;1;0;hA026;1;1;0;0
0,0001513;1;1;0;hA026;1;1;0;0
0,00015131;1;1;0;hA026;1;1;0;0
0,00015132;0;1;0;hA026;1;1;0;0
0,00015133;0;1;0;hA026;1;1;0;0
0,00015134;0;1;0;hA026;1;1;0;0
0,00015135;0;1;0;hA026;1;1;0;0
0,00015136;1;0;0;hA026;1;1;0;0
0,00015137;1;0;0;hA026;1;1;0;0
0,00015138;1;0;0;hA026;1;1;0;0
0,00015139;1;0;0;hA026;1;1;0;0
0,0001514;0;0;0;hA026;1;1;0;0
0,00015141;0;0;0;hA026;1;1;0;0
0,00015142;0;0;0;hA026;1;1;0;0
0,00015143;0;0;0;hA026;1;1;0;0
0,00015144;1;0;1;hA026;1;1;0;0
0,00015145;1;0;1;hA026;1;1;0;0
0,00015146;1;0;1;hA026;1;1;0;0
0,00015147;1;0;1;hA026;1;1;0;0
0,00015148;0;0;1;hA026;1;1;0;1
0,00015149;0;0;1;hA026;1;1;1;1
0,0001515;0;0;1;hA026;1;1;1;1
0,00015151;0;0;1;hA027;1;1;1;1
0,00015152;1;1;1;hA027;1;1;1;1
0,00015153;1;1;1;hA027;1;1;1;1
0,00015154;1;1;1;hA027;1;1;1;1
0,00015155;1;1;1;hA027;1;1;1;1
0,00015156;0;1;1;hA027;1;1;1;0
0,00015157;0;1;1;hA027;1;1;1;0
0,00015158;0;1;1;hA027;1;1;1;0
0,00015159;0;1;1;hA027;1;1;1;0
0,0001516;0;1;0;hA027;1;1;1;0
0,00015161;1;1;0;hA027;1;1;1;0
0,00015162;1;1;0;hA027;1;1;1;0
0,00015163;1;1;0;hA027;1;1;1;0
0,00015164;0;1;0;hA027;1;1;1;0
0,00015165;0;1;0;hA027;1;1;1;0
0,00015166;0;1;0;hA027;1;1;1;0
0,00015167;0;1;0;hA027;1;1;1;0
0,00015168;0;0;0;hA027;1;1;1;0
0,00015169;1;0;0;hA027;1;1;1;0
0,0001517;1;0;0;hA027;1;1;0;0
0,00015171;1;0;0;hA027;1;1;0;0
0,00015172;1;0;0;hA027;1;1;0;0
0,00015173;0;0;0;hA027;1;1;0;0
0,00015174;0;0;0;hA027;1;1;0;0
0,00015175;0;0;0;hA027;1;1;0;0
0,00015176;0;0;0;hA027;1;1;0;0
0,00015177;1;0;1;hA027;1;1;0;0
0,00015178;1;0;1;hA027;1;1;0;0
0,00015179;1;0;1;hA027;1;1;0;0
0,0001518;1;0;1;hA027;1;1;0;0
0,00015181;0;0;1;hA027;1;1;0;0
0,00015182;0;0;1;hA027;1;1;0;0
0,00015183;0;0;1;hA027;1;1;0;0
0,00015184;0;0;1;hA027;1;1;0;0
0,00015185;1;1;1;hA027;1;1;0;0
0,00015186;1;1;1;hA027;1;1;0;0
0,00015187;1;1;1;hA027;1;1;0;0
0,00015188;1;1;1;hA027;1;1;0;0
0,00015189;0;1;1;hA027;1;1;0;1
0,0001519;0;1;1;hA027;1;1;1;1
0,00015191;0;1;1;hA027;1;1;1;1
0,00015192;0;1;1;hA028;1;1;1;1
0,00015193;1;1;0;hA028;1;1;1;1
0,00015194;1;1;0;hA028;1;1;1;1
0,00015195;1;1;0;hA028;1;1;1;1
0,00015196;1;1;0;hA028;1;1;1;1
0,00015197;0;1;0;hA028;1;1;1;0
0,00015198;0;1;0;hA028;1;1;1;0
0,00015199;0;1;0;hA028;1;1;1;0
0,000152;0;1;0;hA028;1;1;1;0
0,00015201;0;0;0;hA028;1;1;1;0
0,00015202;1;0;0;hA028;1;1;1;0
0,00015203;1;0;0;hA028;1;1;1;0
0,00015204;1;0;0;hA028;1;1;1;0
0,00015205;0;0;0;hA028;1;1;1;0
0,00015206;0;0;0;hA028;1;1;1;0
0,00015207;0;0;0;hA028;1;1;1;0
0,00015208;0;0;0;hA028;1;1;1;0
0,00015209;0;0;1;hA028;1;1;1;0
0,0001521;1;0;1;hA028;1;1;0;0
0,00015211;1;0;1;hA028;1;1;0;0
0,00015212;1;0;1;hA028;1;1;0;0
0,00015213;1;0;1;hA028;1;1;0;0
0,00015214;0;0;1;hA028;1;1;0;0
0,00015215;0;0;1;hA028;1;1;0;0
0,00015216;0;0;1;hA028;1;1;0;0
0,00015217;0;1;1;hA028;1;1;0;0
0,00015218;1;1;1;hA028;1;1;0;0
0,00015219;1;1;1;hA028;1;1;0;0
0,0001522;1;1;1;hA028;1;1;0;0
0,00015221;1;1;1;hA028;1;1;0;0
0,00015222;0;1;1;hA028;1;1;0;0
0,00015223;0;1;1;hA028;1;1;0;0
0,00015224;0;1;1;hA028;1;1;0;0
0,00015225;0;1;0;hA028;1;1;0;0
0,00015226;1;1;0;hA028;1;1;0;0
0,00015227;1;1;0;hA028;1;1;0;0
0,00015228;1;1;0;hA028;1;1;0;0
0,00015229;1;1;0;hA028;1;1;0;0
0,0001523;0;1;0;hA028;1;1;0;1
0,00015231;0;1;0;hA028;1;1;1;1
0,00015232;0;1;0;hA028;1;1;1;1
0,00015233;0;1;0;hA028;1;1;1;1
0,00015234;1;0;0;hA028;1;1;1;1
0,00015235;1;0;0;hA028;1;1;1;1
0,00015236;1;0;0;hA028;1;1;1;1
0,00015237;1;0;0;hA028;1;1;1;1
0,00015238;0;0;0;hA028;1;1;1;1
0,00015239;0;0;0;hA028;1;1;1;1
0,0001524;0;0;0;hA028;1;1;1;1
0,00015241;0;0;0;hA028;1;1;1;1
0,00015242;1;0;1;hA028;1;1;1;1
0,00015243;1;0;1;hA028;1;1;1;1
0,00015244;1;0;1;hA028;1;1;1;1
0,00015245;1;0;1;hA028;1;1;1;1
0,00015246;0;0;1;hA028;1;1;1;1
0,00015247;0;0;1;hA028;1;1;1;1
0,00015248;0;0;1;hA028;1;1;1;1
0,00015249;0;0;1;hA028;1;1;1;1
0,0001525;0;1;1;hA028;1;1;1;1
0,00015251;1;1;1;hA028;1;1;1;1
0,00015252;1;1;1;hA028;1;1;1;1
0,00015253;1;1;1;hA028;1;1;1;1
0,00015254;0;1;1;hA028;1;1;1;1
0,00015255;0;1;1;hA028;1;1;1;1
0,00015256;0;1;1;hA028;1;1;1;1
0,00015257;0;1;1;hA028;1;1;1;1
0,00015258;0;1;0;hA028;1;1;1;1
0,00015259;1;1;0;hA028;1;1;1;1
0,0001526;1;1;0;hA028;1;1;1;1
0,00015261;1;1;0;hA028;1;1;1;1
0,00015262;1;1;0;hA028;1;1;1;1
0,00015263;0;1;0;hA028;1;1;1;1
0,00015264;0;1;0;hA028;1;1;1;1
0,00015265;0;1;0;h9828;1;1;1;1
0,00015266;0;0;0;h1A9D;1;1;1;1
0,00015267;1;0;0;h1A9D;1;1;1;1
0,00015268;1;0;0;h1A9D;1;1;1;1
0,00015269;1;0;0;h1A9D;1;1;1;1
0,0001527;1;0;0;h1A9D;1;1;1;1
0,00015271;0;0;0;h1A9D;1;1;1;1
0,00015272;0;0;0;h1A9D;1;1;1;1
0,00015273;0;0;0;h1A9D;1;1;1;1
0,00015274;0;0;0;h1A9D;1;1;1;1
0,00015275;1;0;1;h1A9D;1;1;1;1
0,00015276;1;0;1;h1A9D;1;1;1;1
0,00015277;1;0;1;h1A9D;1;1;1;1
0,00015278;1;0;1;h1A9D;1;1;1;1
0,00015279;0;0;1;h1A9D;1;1;1;0
0,0001528;0;0;1;h1A9D;1;1;1;0
0,00015281;0;0;1;h1A9D;1;1;1;0
0,00015282;0;0;1;h1A9D;1;1;1;0
0,00015283;1;1;1;h1A9D;1;1;1;0
0,00015284;1;1;1;h1A9D;1;1;1;0
0,00015285;1;1;1;h1A9D;1;1;1;0
0,00015286;1;1;1;h1A9D;1;1;1;0
0,00015287;0;1;1;h1A9D;1;1;1;0
0,00015288;0;1;1;h1A9D;1;1;1;0
0,00015289;0;1;1;h1A9D;1;1;1;0
0,0001529;0;1;1;h1A9D;1;1;1;0
0,00015291;1;1;0;h1A9D;1;1;1;0
0,00015292;1;1;0;h1A9D;1;1;0;0
0,00015293;1;1;0;h1A9D;1;1;0;0
0,00015294;1;1;0;h1A9D;1;1;0;0
0,00015295;0;1;0;h1A9D;1;1;0;0
0,00015296;0;1;0;h1A9D;1;1;0;0
0,00015297;0;1;0;h1A9D;1;1;0;0
0,00015298;0;1;0;h1A9D;1;1;0;0
0,00015299;0;0;0;h1A9D;1;1;0;0
0,000153;1;0;0;h1A9D;1;1;0;0
0,00015301;1;0;0;h1A9D;1;1;0;0
0,00015302;1;0;0;h1A9D;1;1;0;0
0,00015303;1;0;0;h1A9D;1;1;0;0
0,00015304;0;0;0;h1A9D;1;1;0;0
0,00015305;0;0;0;h1A9D;1;1;0;0
0,00015306;0;0;0;h1A9D;1;1;0;0
0,00015307;0;0;1;h1A9D;1;1;0;0
0,00015308;1;0;1;h1A9D;1;1;0;0
0,00015309;1;0;1;h1A9D;1;1;0;0
0,0001531;1;0;1;h1A9D;1;1;0;0
0,00015311;1;0;1;h1A9D;1;1;0;1
0,00015312;0;0;1;h1A9D;1;1;0;1
0,00015313;0;0;1;h1A9D;1;1;1;1
0,00015314;0;0;1;h209D;1;1;1;1
0,00015315;0;0;1;hA029;1;1;1;1
0,00015316;1;1;1;hA029;1;1;1;1
0,00015317;1;1;1;hA029;1;1;1;1
0,00015318;1;1;1;hA029;1;1;1;1
0,00015319;1;1;1;hA029;1;1;1;1
0,0001532;0;1;1;hA029;1;1;1;0
0,00015321;0;1;1;hA029;1;1;1;0
0,00015322;0;1;1;hA029;1;1;1;0
0,00015323;0;1;1;hA029;1;1;1;0
0,00015324;1;1;0;hA029;1;1;1;0
0,00015325;1;1;0;hA029;1;1;1;0
0,00015326;1;1;0;hA029;1;1;1;0
0,00015327;1;1;0;hA029;1;1;1;0
0,00015328;0;1;0;hA029;1;1;1;0
0,00015329;0;1;0;hA029;1;1;1;0
0,0001533;0;1;0;hA029;1;1;1;0
0,00015331;0;1;0;hA029;1;1;1;0
0,00015332;1;0;0;hA029;1;1;1;0
0,00015333;1;0;0;hA029;1;1;0;0
0,00015334;1;0;0;hA029;1;1;0;0
0,00015335;1;0;0;hA029;1;1;0;0
0,00015336;0;0;0;hA029;1;1;0;0
0,00015337;0;0;0;hA029;1;1;0;0
0,00015338;0;0;0;hA029;1;1;0;0
0,00015339;0;0;0;hA029;1;1;0;0
0,0001534;0;0;1;hA029;1;1;0;0
0,00015341;1;0;1;hA029;1;1;0;0
0,00015342;1;0;1;hA029;1;1;0;0
0,00015343;1;0;1;hA029;1;1;0;0
0,00015344;0;0;1;hA029;1;1;0;0
0,00015345;0;0;1;hA029;1;1;0;0
0,00015346;0;0;1;hA029;1;1;0;0
0,00015347;0;0;1;hA029;1;1;0;0
0,00015348;0;1;1;hA029;1;1;0;0
0,00015349;1;1;1;hA029;1;1;0;0
0,0001535;1;1;1;hA029;1;1;0;0
0,00015351;1;1;1;hA029;1;1;0;0
0,00015352;1;1;1;hA029;1;1;0;1
0,00015353;0;1;1;hA029;1;1;0;1
0,00015354;0;1;1;hA029;1;1;1;1
0,00015355;0;1;1;hA029;1;1;1;1
0,00015356;0;1;0;hA02A;1;1;1;1
0,00015357;1;1;0;hA02A;1;1;1;1
0,00015358;1;1;0;hA02A;1;1;1;1
0,00015359;1;1;0;hA02A;1;1;1;1
0,0001536;1;1;0;hA02A;1;1;1;1
0,00015361;0;1;0;hA02A;1;1;1;0
0,00015362;0;1;0;hA02A;1;1;1;0
0,00015363;0;1;0;hA02A;1;1;1;0
0,00015364;0;1;0;hA02A;1;1;1;0
0,00015365;1;0;0;hA02A;1;1;1;0
0,00015366;1;0;0;hA02A;1;1;1;0
0,00015367;1;0;0;hA02A;1;1;1;0
0,00015368;1;0;0;hA02A;1;1;1;0
0,00015369;0;0;0;hA02A;1;1;1;0
0,0001537;0;0;0;hA02A;1;1;1;0
0,00015371;0;0;0;hA02A;1;1;1;0
0,00015372;0;0;0;hA02A;1;1;1;0
0,00015373;1;0;1;hA02A;1;1;1;0
0,00015374;1;0;1;hA02A;1;1;0;0
0,00015375;1;0;1;hA02A;1;1;0;0
0,00015376;1;0;1;hA02A;1;1;0;0
0,00015377;0;0;1;hA02A;1;1;0;0
0,00015378;0;0;1;hA02A;1;1;0;0
0,00015379;0;0;1;hA02A;1;1;0;0
0,0001538;0;0;1;hA02A;1;1;0;0
0,00015381;0;1;1;hA02A;1;1;0;0
0,00015382;1;1;1;hA02A;1;1;0;0
0,00015383;1;1;1;hA02A;1;1;0;0
0,00015384;1;1;1;hA02A;1;1;0;0
0,00015385;0;1;1;hA02A;1;1;0;0
0,00015386;0;1;1;hA02A;1;1;0;0
0,00015387;0;1;1;hA02A;1;1;0;0
0,00015388;0;1;1;hA02A;1;1;0;0
0,00015389;0;1;0;hA02A;1;1;0;0
0,0001539;1;1;0;hA02A;1;1;0;0
0,00015391;1;1;0;hA02A;1;1;0;0
0,00015392;1;1;0;hA02A;1;1;0;0
0,00015393;1;1;0;hA02A;1;1;0;1
0,00015394;0;1;0;hA02A;1;1;0;1
0,00015395;0;1;0;hA02A;1;1;1;1
0,00015396;0;1;0;hA02A;1;1;1;1
0,00015397;0;0;0;hA02A;1;1;1;1
0,00015398;1;0;0;hA02A;1;1;1;1
0,00015399;1;0;0;hA02A;1;1;1;1
0,000154;1;0;0;hA02A;1;1;1;1
0,00015401;1;0;0;hA02A;1;1;1;1
0,00015402;0;0;0;hA02A;1;1;1;1
0,00015403;0;0;0;hA02A;1;1;1;1
0,00015404;0;0;0;hA02A;1;1;1;1
0,00015405;0;0;0;hA02A;1;1;1;1
0,00015406;1;0;1;hA02A;1;1;1;1
0,00015407;1;0;1;hA02A;1;1;1;1
0,00015408;1;0;1;hA02A;1;1;1;1
0,00015409;1;0;1;hA02A;1;1;1;1
0,0001541;0;0;1;hA02A;1;1;1;1
0,00015411;0;0;1;hA02A;1;1;1;1
0,00015412;0;0;1;hA02A;1;1;1;1
0,00015413;0;0;1;hA02A;1;1;1;1
0,00015414;1;1;1;hA02A;1;1;1;1
0,00015415;1;1;1;hA02A;1;1;1;1
0,00015416;1;1;1;hA02A;1;1;1;1
0,00015417;1;1;1;hA02A;1;1;1;1
0,00015418;0;1;1;hA02A;1;1;1;1
0,00015419;0;1;1;hA02A;1;1;1;1
0,0001542;0;1;1;hA02A;1;1;1;1
0,00015421;0;1;1;hA02F;1;1;1;1
0,00015422;1;1;0;hA02F;1;1;1;1
0,00015423;1;1;0;hA02F;1;1;1;1
0,00015424;1;1;0;hA02F;1;1;1;1
0,00015425;1;1;0;hA02F;1;1;1;1
0,00015426;0;1;0;hA02F;1;1;1;0
0,00015427;0;1;0;hA02F;1;1;1;0
0,00015428;0;1;0;hA02F;1;1;1;0
0,00015429;0;1;0;hA02F;1;1;1;0
0,0001543;0;0;0;hA02F;1;1;1;0
0,00015431;1;0;0;hA02F;1;1;1;0
0,00015432;1;0;0;hA02F;1;1;1;0
0,00015433;1;0;0;hA02F;1;1;1;0
0,00015434;0;0;0;hA02F;1;1;1;0
0,00015435;0;0;0;hA02F;1;1;1;0
0,00015436;0;0;0;hA02F;1;1;1;0
0,00015437;0;0;0;hA02F;1;1;1;0
0,00015438;0;0;1;hA02F;1;1;1;0
0,00015439;1;0;1;hA02F;1;1;0;0
0,0001544;1;0;1;hA02F;1;1;0;0
0,00015441;1;0;1;hA02F;1;1;0;0
0,00015442;1;0;1;hA02F;1;1;0;0
0,00015443;0;0;1;hA02F;1;1;0;0
0,00015444;0;0;1;hA02F;1;1;0;0
0,00015445;0;0;1;hA02F;1;1;0;0
0,00015446;0;1;1;hA02F;1;1;0;0
0,00015447;1;1;1;hA02F;1;1;0;0
0,00015448;1;1;1;hA02F;1;1;0;0
0,00015449;1;1;1;hA02F;1;1;0;0
0,0001545;1;1;1;hA02F;1;1;0;0
0,00015451;0;1;1;hA02F;1;1;0;0
0,00015452;0;1;1;hA02F;1;1;0;0
0,00015453;0;1;1;hA02F;1;1;0;0
0,00015454;0;1;0;hA02F;1;1;0;0
0,00015455;1;1;0;hA02F;1;1;0;0
0,00015456;1;1;0;hA02F;1;1;0;0
0,00015457;1;1;0;hA02F;1;1;0;0
0,00015458;1;1;0;hA02F;1;1;0;0
0,00015459;0;1;0;hA02F;1;1;0;1
0,0001546;0;1;0;hA02F;1;1;1;1
0,00015461;0;1;0;hA02F;1;1;1;1
0,00015462;0;1;0;hA020;1;1;1;1
0,00015463;1;0;0;hA030;1;1;1;1
0,00015464;1;0;0;hA030;1;1;1;1
0,00015465;1;0;0;hA030;1;1;1;1
0,00015466;1;0;0;hA030;1;1;1;1
0,00015467;0;0;0;hA030;1;1;1;0
0,00015468;0;0;0;hA030;1;1;1;0
0,00015469;0;0;0;hA030;1;1;1;0
0,0001547;0;0;0;hA030;1;1;1;0
0,00015471;0;0;1;hA030;1;1;1;0
0,00015472;1;0;1;hA030;1;1;1;0
0,00015473;1;0;1;hA030;1;1;1;0
0,00015474;1;0;1;hA030;1;1;1;0
0,00015475;0;0;1;hA030;1;1;1;0
0,00015476;0;0;1;hA030;1;1;1;0
0,00015477;0;0;1;hA030;1;1;1;0
0,00015478;0;0;1;hA030;1;1;1;0
0,00015479;0;1;1;hA030;1;1;1;0
0,0001548;1;1;1;hA030;1;1;0;0
0,00015481;1;1;1;hA030;1;1;0;0
0,00015482;1;1;1;hA030;1;1;0;0
0,00015483;0;1;1;hA030;1;1;0;0
0,00015484;0;1;1;hA030;1;1;0;0
0,00015485;0;1;1;hA030;1;1;0;0
0,00015486;0;1;1;hA030;1;1;0;0
0,00015487;0;1;0;hA030;1;1;0;0
0,00015488;1;1;0;hA030;1;1;0;0
0,00015489;1;1;0;hA030;1;1;0;0
0,0001549;1;1;0;hA030;1;1;0;0
0,00015491;1;1;0;hA030;1;1;0;0
0,00015492;0;1;0;hA030;1;1;0;0
0,00015493;0;1;0;hA030;1;1;0;0
0,00015494;0;1;0;hA030;1;1;0;0
0,00015495;0;0;0;hA030;1;1;0;0
0,00015496;1;0;0;hA030;1;1;0;0
0,00015497;1;0;0;hA030;1;1;0;0
0,00015498;1;0;0;hA030;1;1;0;0
0,00015499;1;0;0;hA030;1;1;0;1
0,000155;0;0;0;hA030;1;1;0;1
0,00015501;0;0;0;hA030;1;1;1;1
0,00015502;0;0;0;hA030;1;1;1;1
0,00015503;0;0;0;hA031;1;1;1;1
0,00015504;1;0;1;hA031;1;1;1;1
0,00015505;1;0;1;hA031;1;1;1;1
0,00015506;1;0;1;hA031;1;1;1;1
0,00015507;1;0;1;hA031;1;1;1;1
0,00015508;0;0;1;hA031;1;1;1;0
0,00015509;0;0;1;hA031;1;1;1;0
0,0001551;0;0;1;hA031;1;1;1;0
0,00015511;0;0;1;hA031;1;1;1;0
0,00015512;1;1;1;hA031;1;1;1;0
0,00015513;1;1;1;hA031;1;1;1;0
0,00015514;1;1;1;hA031;1;1;1;0
0,00015515;1;1;1;hA031;1;1;1;0
0,00015516;0;1;1;hA031;1;1;1;0
0,00015517;0;1;1;hA031;1;1;1;0
0,00015518;0;1;1;hA031;1;1;1;0
0,00015519;0;1;1;hA031;1;1;1;0
0,0001552;1;1;0;hA031;1;1;1;0
0,00015521;1;1;0;hA031;1;1;0;0
0,00015522;1;1;0;hA031;1;1;0;0
0,00015523;1;1;0;hA031;1;1;0;0
0,00015524;0;1;0;hA031;1;1;0;0
0,00015525;0;1;0;hA031;1;1;0;0
0,00015526;0;1;0;hA031;1;1;0;0
0,00015527;0;1;0;hA031;1;1;0;0
0,00015528;0;0;0;hA031;1;1;0;0
0,00015529;1;0;0;hA031;1;1;0;0
0,0001553;1;0;0;hA031;1;1;0;0
0,00015531;1;0;0;hA031;1;1;0;0
0,00015532;1;0;0;hA031;1;1;0;0
0,00015533;0;0;0;hA031;1;1;0;0
0,00015534;0;0;0;hA031;1;1;0;0
0,00015535;0;0;0;hA031;1;1;0;0
0,00015536;0;0;1;hA031;1;1;0;0
0,00015537;1;0;1;hA031;1;1;0;0
0,00015538;1;0;1;hA031;1;1;0;0
0,00015539;1;0;1;hA031;1;1;0;0
0,0001554;1;0;1;hA031;1;1;0;1
0,00015541;0;0;1;hA031;1;1;0;1
0,00015542;0;0;1;hA031;1;1;1;1
0,00015543;0;0;1;hA031;1;1;1;1
0,00015544;0;0;1;hA031;1;1;1;1
0,00015545;1;1;1;hA031;1;1;1;1
0,00015546;1;1;1;hA031;1;1;1;1
0,00015547;1;1;1;hA031;1;1;1;1
0,00015548;1;1;1;hA031;1;1;1;1
0,00015549;0;1;1;hA031;1;1;1;1
0,0001555;0;1;1;hA031;1;1;1;1
0,00015551;0;1;1;hA031;1;1;1;1
0,00015552;0;1;1;hA031;1;1;1;1
0,00015553;1;1;0;hA031;1;1;1;1
0,00015554;1;1;0;hA031;1;1;1;1
0,00015555;1;1;0;hA031;1;1;1;1
0,00015556;1;1;0;hA031;1;1;1;1
0,00015557;0;1;0;hA031;1;1;1;1
0,00015558;0;1;0;hA031;1;1;1;1
0,00015559;0;1;0;hA031;1;1;1;1
0,0001556;0;1;0;hA031;1;1;1;1
0,00015561;1;0;0;hA031;1;1;1;1
0,00015562;1;0;0;hA031;1;1;1;1
0,00015563;1;0;0;hA031;1;1;1;1
0,00015564;1;0;0;hA031;1;1;1;1
0,00015565;0;0;0;hA031;1;1;1;1
0,00015566;0;0;0;hA031;1;1;1;1
0,00015567;0;0;0;hA031;1;1;1;1
0,00015568;0;0;0;hA031;1;1;1;1
0,00015569;0;0;1;hA031;1;1;1;1
0,0001557;1;0;1;hA031;1;1;1;1
0,00015571;1;0;1;hA031;1;1;1;1
0,00015572;1;0;1;hA031;1;1;1;1
0,00015573;0;0;1;hA031;1;1;1;1
0,00015574;0;0;1;hA031;1;1;1;1
0,00015575;0;0;1;hA031;1;1;1;1
0,00015576;0;0;1;h2821;1;1;1;1
0,00015577;0;1;1;h28ED;1;1;1;1
0,00015578;1;1;1;h28ED;1;1;1;1
0,00015579;1;1;1;h28ED;1;1;1;1
0,0001558;1;1;1;h28ED;1;1;1;1
0,00015581;1;1;1;h28ED;1;1;1;1
0,00015582;0;1;1;h28ED;1;1;1;1
0,00015583;0;1;1;h28ED;1;1;1;1
0,00015584;0;1;1;h28ED;1;1;1;1
0,00015585;0;1;0;h28ED;1;1;1;1
0,00015586;1;1;0;h28ED;1;1;1;1
0,00015587;1;1;0;h28ED;1;1;1;1
0,00015588;1;1;0;h28ED;1;1;1;1
0,00015589;1;1;0;h28ED;1;1;1;1
0,0001559;0;1;0;h28ED;1;1;1;1
0,00015591;0;1;0;h28ED;1;1;1;1
0,00015592;0;1;0;h28ED;1;1;1;1
0,00015593;0;1;0;h28ED;1;1;1;1
0,00015594;1;0;0;h28ED;1;1;1;1
0,00015595;1;0;0;h28ED;1;1;1;1
0,00015596;1;0;0;h28ED;1;1;1;1
0,00015597;1;0;0;h28ED;1;1;1;1
0,00015598;0;0;0;h28ED;1;1;1;1
0,00015599;0;0;0;h28ED;1;1;1;1
0,000156;0;0;0;h28ED;1;1;1;1
0,00015601;0;0;0;h28ED;1;1;1;1
0,00015602;1;0;1;h28ED;1;1;1;1
0,00015603;1;0;1;h28ED;1;1;1;1
0,00015604;1;0;1;h28ED;1;1;1;1
0,00015605;1;0;1;h28ED;1;1;1;1
0,00015606;0;0;1;h28ED;1;1;1;1
0,00015607;0;0;1;h28ED;1;1;1;1
0,00015608;0;0;1;h28ED;1;1;1;1
0,00015609;0;0;1;hA020;1;1;1;1
0,0001561;0;1;1;hA032;1;1;1;1
0,00015611;1;1;1;hA032;1;1;1;1
0,00015612;1;1;1;hA032;1;1;1;1
0,00015613;1;1;1;hA032;1;1;1;1
0,00015614;0;1;1;hA032;1;1;1;0
0,00015615;0;1;1;hA032;1;1;1;0
0,00015616;0;1;1;hA032;1;1;1;0
0,00015617;0;1;1;hA032;1;1;1;0
0,00015618;0;1;0;hA032;1;1;1;0
0,00015619;1;1;0;hA032;1;1;1;0
0,0001562;1;1;0;hA032;1;1;1;0
0,00015621;1;1;0;hA032;1;1;1;0
0,00015622;0;1;0;hA032;1;1;1;0
0,00015623;0;1;0;hA032;1;1;1;0
0,00015624;0;1;0;hA032;1;1;1;0
0,00015625;0;1;0;hA032;1;1;1;0
0,00015626;0;0;0;hA032;1;1;1;0
0,00015627;1;0;0;hA032;1;1;1;0
0,00015628;1;0;0;hA032;1;1;0;0
0,00015629;1;0;0;hA032;1;1;0;0
0,0001563;1;0;0;hA032;1;1;0;0
0,00015631;0;0;0;hA032;1;1;0;0
0,00015632;0;0;0;hA032;1;1;0;0
0,00015633;0;0;0;hA032;1;1;0;0
0,00015634;0;0;0;hA032;1;1;0;0
0,00015635;1;0;1;hA032;1;1;0;0
0,00015636;1;0;1;hA032;1;1;0;0
0,00015637;1;0;1;hA032;1;1;0;0
0,00015638;1;0;1;hA032;1;1;0;0
0,00015639;0;0;1;hA032;1;1;0;0
0,0001564;0;0;1;hA032;1;1;0;0
0,00015641;0;0;1;hA032;1;1;0;0
0,00015642;0;0;1;hA032;1;1;0;0
0,00015643;1;1;1;hA032;1;1;0;0
0,00015644;1;1;1;hA032;1;1;0;0
0,00015645;1;1;1;hA032;1;1;0;0
0,00015646;1;1;1;hA032;1;1;0;0
0,00015647;0;1;1;hA032;1;1;0;1
0,00015648;0;1;1;hA032;1;1;1;1
0,00015649;0;1;1;hA032;1;1;1;1
0,0001565;0;1;1;hA033;1;1;1;1
0,00015651;1;1;0;hA033;1;1;1;1
0,00015652;1;1;0;hA033;1;1;1;1
0,00015653;1;1;0;hA033;1;1;1;1
0,00015654;1;1;0;hA033;1;1;1;1
0,00015655;0;1;0;hA033;1;1;1;0
0,00015656;0;1;0;hA033;1;1;1;0
0,00015657;0;1;0;hA033;1;1;1;0
0,00015658;0;1;0;hA033;1;1;1;0
0,00015659;0;0;0;hA033;1;1;1;0
0,0001566;1;0;0;hA033;1;1;1;0
0,00015661;1;0;0;hA033;1;1;1;0
0,00015662;1;0;0;hA033;1;1;1;0
0,00015663;0;0;0;hA033;1;1;1;0
0,00015664;0;0;0;hA033;1;1;1;0
0,00015665;0;0;0;hA033;1;1;1;0
0,00015666;0;0;0;hA033;1;1;1;0
0,00015667;0;0;1;hA033;1;1;1;0
0,00015668;1;0;1;hA033;1;1;0;0
0,00015669;1;0;1;hA033;1;1;0;0
0,0001567;1;0;1;hA033;1;1;0;0
0,00015671;1;0;1;hA033;1;1;0;0
0,00015672;0;0;1;hA033;1;1;0;0
0,00015673;0;0;1;hA033;1;1;0;0
0,00015674;0;0;1;hA033;1;1;0;0
0,00015675;0;1;1;hA033;1;1;0;0
0,00015676;1;1;1;hA033;1;1;0;0
